Engine map for hit0.95 phase 0 duty=0 temp=42.0C Average f=1746.34
,1790,1775,1775,1750,1780,1800,,100,1755,1740,1785,1760,1765
,1750,1805,1800,1810,1625,1795,,1740,1815,1780,1745,1795,1755
,1745,1750,1730,1780,1790,1760,,1805,1785,1810,1770,1775,1770
,1700,1755,1750,1790,1755,1795,,1775,1795,1780,1750,1820,1775
,1780,1675,1780,1750,1775,1755,,1755,1740,1775,1800,1760,1780
,1755,1755,1735,1755,1770,1780,,1785,1780,1750,1770,1810,1770
,1740,1715,1730,1780,1740,1750,,1730,1745,1700,1755,1735,1530
,1720,1740,1760,1740,1730,1735,,1725,1775,1775,1780,1675,1745
,1715,1720,1735,1755,1760,1745,,1720,1760,1765,1775,1740,1740
,1745,1730,1750,1710,1730,1720,,1750,1735,1735,1745,1730,1740
,1730,1730,1745,1745,1750,1760,,1710,1725,1765,1720,1740,1735
,1690,1735,1750,1720,1755,1700,,1715,1715,1755,1740,1755,1745
,1755,1725,1735,1730,1745,1750,,1755,1755,1715,1690,1755,1735
,1735,1720,1745,1715,1750,1750,,1770,1760,1760,1755,1755,1760
,1755,1755,1785,1735,1770,1740,,1760,1755,1760,1780,1780,1755
,1760,1780,1705,1245,1770,1790,,1740,1760,1805,1790,1755,1735
,1745,1770,1815,1745,1760,1785,,1760,1790,1240,1780,1780,1715
,1745,1750,1800,1760,1780,1805,,1770,1795,1810,1770,1760,1765
,1780,1805,1775,1750,1760,1810,,1785,1815,1775,1790,1780,1785
,1870,1805,1820,1770,1810,,,,1795,1785,1790,1810,1815


engine,freq,hit rate,temp
0,1400.000000,100.00
1,1400.000000,99.91
2,1400.000000,100.00
3,1400.000000,100.00
4,1400.000000,100.00
5,1400.000000,100.00
6,1400.000000,100.00
7,1400.000000,100.00
8,1400.000000,100.00
9,1400.000000,100.00
10,1400.000000,100.00
11,1400.000000,100.00
12,1400.000000,100.00
13,1400.000000,100.00
14,1400.000000,100.00
15,1400.000000,100.00
16,1400.000000,100.00
17,1400.000000,100.00
18,1400.000000,100.00
19,1400.000000,100.00
20,1400.000000,100.00
21,1400.000000,100.00
22,1400.000000,100.00
23,1400.000000,100.00
24,1400.000000,100.00
25,1400.000000,100.00
26,1400.000000,100.00
27,1400.000000,100.00
28,1400.000000,100.00
29,1400.000000,100.00
30,1400.000000,100.00
31,1400.000000,100.00
32,1400.000000,100.00
33,1400.000000,100.00
34,1400.000000,100.00
35,1400.000000,100.00
36,1400.000000,100.00
37,1400.000000,100.00
38,1400.000000,100.00
39,1400.000000,100.00
40,1400.000000,100.00
41,1400.000000,100.00
42,1400.000000,100.00
43,1400.000000,100.00
44,1400.000000,100.00
45,1400.000000,100.00
46,1400.000000,100.00
47,1400.000000,100.00
48,1400.000000,100.00
49,1400.000000,100.00
50,1400.000000,100.00
51,1400.000000,100.00
52,1400.000000,100.00
53,1400.000000,100.00
54,1400.000000,100.00
55,1400.000000,100.00
56,1400.000000,100.00
57,1400.000000,100.00
58,1400.000000,99.75
59,1400.000000,100.00
60,1400.000000,100.00
61,1400.000000,100.00
62,1400.000000,100.00
63,1400.000000,100.00
64,1400.000000,100.00
65,1400.000000,100.00
66,1400.000000,100.00
67,1400.000000,100.00
68,1400.000000,100.00
69,1400.000000,100.00
70,1400.000000,100.00
71,1400.000000,100.00
72,1400.000000,100.00
73,1400.000000,100.00
74,1400.000000,100.00
75,1400.000000,100.00
76,1400.000000,100.00
77,1400.000000,99.75
78,1400.000000,100.00
79,1400.000000,100.00
80,1400.000000,100.00
81,1400.000000,100.00
82,1400.000000,100.00
83,1400.000000,100.00
84,1400.000000,100.00
85,1400.000000,100.00
86,1400.000000,100.00
87,1400.000000,100.00
88,1400.000000,100.00
89,1400.000000,100.00
90,1400.000000,100.00
91,1400.000000,100.00
92,1400.000000,100.00
93,1400.000000,100.00
94,1400.000000,100.00
95,1400.000000,100.00
96,1400.000000,100.00
97,1400.000000,100.00
98,1400.000000,100.00
99,1400.000000,100.00
100,1400.000000,100.00
101,1400.000000,100.00
102,1400.000000,100.00
103,1400.000000,100.00
104,1400.000000,100.00
105,1400.000000,100.00
106,1400.000000,100.00
107,1400.000000,100.00
108,1400.000000,100.00
109,1400.000000,100.00
110,1400.000000,100.00
111,1400.000000,100.00
112,1400.000000,100.00
113,1400.000000,100.00
114,1400.000000,100.00
115,1400.000000,100.00
116,1400.000000,99.99
117,1400.000000,100.00
118,1400.000000,100.00
119,1400.000000,99.99
120,1400.000000,100.00
121,1400.000000,100.00
122,1400.000000,100.00
123,1400.000000,100.00
124,1400.000000,100.00
125,1400.000000,100.00
126,1400.000000,100.00
127,1400.000000,100.00
128,1400.000000,100.00
129,1400.000000,100.00
130,1400.000000,100.00
131,1400.000000,100.00
132,1400.000000,100.00
133,1400.000000,100.00
134,1400.000000,100.00
135,1400.000000,100.00
136,1400.000000,100.00
137,1400.000000,100.00
138,1400.000000,100.00
139,1400.000000,100.00
140,1400.000000,99.91
141,1400.000000,100.00
142,1400.000000,100.00
143,1400.000000,100.00
144,1400.000000,100.00
145,1400.000000,100.00
146,1400.000000,100.00
147,1400.000000,100.00
148,1400.000000,100.00
149,1400.000000,100.00
150,1400.000000,100.00
151,1400.000000,100.00
152,1400.000000,100.00
153,1400.000000,100.00
154,1400.000000,100.00
155,1400.000000,100.00
156,1400.000000,100.00
157,1400.000000,100.00
158,1400.000000,100.00
159,1400.000000,100.00
160,1400.000000,100.00
161,1400.000000,100.00
162,1400.000000,100.00
163,1400.000000,100.00
164,1400.000000,100.00
165,1400.000000,100.00
166,1400.000000,100.00
167,1400.000000,100.00
168,1400.000000,100.00
169,1400.000000,100.00
170,1400.000000,100.00
171,1400.000000,100.00
172,1400.000000,100.00
173,1400.000000,100.00
174,1400.000000,100.00
175,1400.000000,100.00
176,1400.000000,100.00
177,1400.000000,100.00
178,1400.000000,100.00
179,1400.000000,100.00
180,1400.000000,100.00
181,1400.000000,100.00
182,1400.000000,100.00
183,1400.000000,100.00
184,1400.000000,100.00
185,1400.000000,100.00
186,1400.000000,100.00
187,1400.000000,100.00
188,1400.000000,97.75
189,1400.000000,100.00
190,1400.000000,100.00
191,1400.000000,100.00
192,1400.000000,100.00
193,1400.000000,100.00
194,1400.000000,94.24
195,1400.000000,100.00
196,1400.000000,100.00
197,1400.000000,100.00
198,1400.000000,100.00
199,1400.000000,100.00
200,1400.000000,100.00
201,1400.000000,100.00
202,1400.000000,100.00
203,1400.000000,100.00
204,1400.000000,100.00
205,1400.000000,100.00
206,1400.000000,100.00
207,1400.000000,100.00
208,1400.000000,100.00
209,1400.000000,100.00
210,1400.000000,100.00
211,1400.000000,100.00
212,1400.000000,100.00
213,1400.000000,100.00
214,1400.000000,100.00
215,1400.000000,100.00
216,1400.000000,100.00
217,1400.000000,100.00
218,1400.000000,100.00
219,1400.000000,100.00
220,1400.000000,100.00
221,1400.000000,100.00
222,1400.000000,100.00
223,1400.000000,100.00
224,1400.000000,100.00
225,1400.000000,100.00
226,1400.000000,100.00
227,1400.000000,100.00
228,1400.000000,100.00
229,1400.000000,100.00
230,1400.000000,100.00
231,1400.000000,100.00
232,1400.000000,100.00
233,1400.000000,100.00
234,1400.000000,100.00
235,1400.000000,100.00
236,1400.000000,100.00
237,1400.000000,100.00
0,1500.000000,100.00
1,1500.000000,99.89
2,1500.000000,100.00
3,1500.000000,100.00
4,1500.000000,100.00
5,1500.000000,100.00
6,1500.000000,100.00
7,1500.000000,100.00
8,1500.000000,100.00
9,1500.000000,100.00
10,1500.000000,100.00
11,1500.000000,100.00
12,1500.000000,99.96
13,1500.000000,100.00
14,1500.000000,100.00
15,1500.000000,100.00
16,1500.000000,100.00
17,1500.000000,100.00
18,1500.000000,100.00
19,1500.000000,100.00
20,1500.000000,100.00
21,1500.000000,100.00
22,1500.000000,100.00
23,1500.000000,100.00
24,1500.000000,100.00
25,1500.000000,100.00
26,1500.000000,100.00
27,1500.000000,100.00
28,1500.000000,100.00
29,1500.000000,100.00
30,1500.000000,100.00
