Engine map for hit0.95 phase 0 duty=0 temp=39.2C Average f=1049.03
,1080,1105,1040,1070,1095,1135,,1035,1065,1085,1105,1055,1090
,1085,1120,1075,1150,745,1085,,920,1150,1095,1060,1090,1075
,1080,1080,1055,1065,1120,1085,,1070,1060,1145,1040,1050,1080
,1070,890,1065,1105,1115,1090,,1070,1115,1055,945,1115,805
,1070,945,1100,1060,1055,1065,,1090,1045,1100,1025,1065,1025
,1050,1080,1000,1075,1070,1105,,1100,915,1065,1075,1100,1025
,1045,1055,895,1075,1030,1090,,945,1060,1030,1070,1055,695
,1045,1025,1085,1030,1065,1075,,1040,1090,1095,1090,1015,1060
,1050,1050,1065,1100,1065,1050,,1025,1070,1080,1090,1050,1020
,1070,1090,1055,980,1080,1060,,1080,1015,1045,1045,1045,1050
,1035,1050,910,1080,1080,1020,,1055,1050,1065,1055,1060,1045
,1015,1070,1060,690,1055,1025,,955,1060,1080,980,1090,965
,1030,1095,1005,1090,1075,1065,,1070,1070,1050,1050,1065,1005
,1015,1050,1065,1055,1085,1040,,1090,1085,1090,1100,1070,1070
,1085,1055,1095,1070,1090,1075,,1055,1060,1085,1070,1040,1065
,1025,1065,1015,620,1090,1090,,1090,1060,1110,1050,1070,1055
,930,1075,1025,1040,1075,1090,,1090,1055,520,1065,955,1030
,1060,1050,1130,975,1100,1065,,1080,1075,1050,1085,1080,1065
,1075,1090,1070,1035,1025,1070,,1065,1105,1090,1065,1070,900
,1095,915,1095,1050,1105,,,,1105,1070,1085,1120,1010

All map values:
1035,1065,1085,1105,1055,1090,1135,1095,1070,1040,1105,1080,920,1150,1095,1060,1090,1075,1085,745,1150,1075,1120,1085,1070,1060,1145,1040,1050,1080,1085,1120,1065,1055,1080,1080,1070,1115,1055,945,1115,805,1090,1115,1105,1065,890,1070,1090,1045,1100,1025,1065,1025,1065,1055,1060,1100,945,1070,1100,915,1065,1075,1100,1025,1105,1070,1075,1000,1080,1050,945,1060,1030,1070,1055,695,1090,1030,1075,895,1055,1045,1040,1090,1095,1090,1015,1060,1075,1065,1030,1085,1025,1045,1025,1070,1080,1090,1050,1020,1050,1065,1100,1065,1050,1050,1080,1015,1045,1045,1045,1050,1060,1080,980,1055,1090,1070,1055,1050,1065,1055,1060,1045,1020,1080,1080,910,1050,1035,955,1060,1080,980,1090,965,1025,1055,690,1060,1070,1015,1070,1070,1050,1050,1065,1005,1065,1075,1090,1005,1095,1030,1090,1085,1090,1100,1070,1070,1040,1085,1055,1065,1050,1015,1055,1060,1085,1070,1040,1065,1075,1090,1070,1095,1055,1085,1090,1060,1110,1050,1070,1055,1090,1090,620,1015,1065,1025,1090,1055,520,1065,955,1030,1090,1075,1040,1025,1075,930,1080,1075,1050,1085,1080,1065,1065,1100,975,1130,1050,1060,1065,1105,1090,1065,1070,900,1070,1025,1035,1070,1090,1075,1105,1070,1085,1120,1010,1105,1050,1095,915,1095

 engine A values:
2932936,0,0,0,3006028,0,-0,0,0,0,2932984,0,0,0,-0,0,3006096,0,0,0,0,0,-0,-nan,0,0,0,0,0,0,3006024,0,0,0,2973324,0,0,0,0,0,0,0,0,0,-36079552,0,0,0,0,0,0,0,2988648,0,0,0,0,0,0,0,-0,0,-0,0,2973324,0,2973324,0,0,0,2932736,0,0,0,0,0,3006028,0,-7919747072,0,2932736,0,3006096,0,0,0,3006024,0,0,0,2973324,0,0,0,-0,0,0,0,0,0

engine B pll1 values:
-0,0,0,0,0,0,2973324,0,2973324,0,0,0,-206938414960651272192,0,-0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,2973324,0,3006096,0,-156110768,0,2932736,0,0,0,3006028,0,0,0,2973324,0,-0,0,3006096,0,0,0,0,0,-0,0,3006096,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0

 engine, freq, hit rate
152, 600.000000, 2.50
153, 600.000000, 2.50
154, 600.000000, 2.50
155, 600.000000, 2.50
156, 600.000000, 2.50
157, 600.000000, 2.50
158, 600.000000, 2.50
159, 600.000000, 2.50
160, 600.000000, 3.00
161, 600.000000, 3.00
162, 600.000000, 3.00
163, 600.000000, 3.00
164, 600.000000, 3.00
165, 600.000000, 3.00
166, 600.000000, 3.00
167, 600.000000, 3.00
168, 600.000000, 3.00
169, 600.000000, 3.00
170, 600.000000, 3.00
171, 600.000000, 3.00
172, 600.000000, 3.00
173, 600.000000, 3.00
174, 600.000000, 3.00
175, 600.000000, 3.00
176, 600.000000, 3.00
177, 600.000000, 3.00
178, 600.000000, 3.00
179, 600.000000, 3.00
180, 600.000000, 3.00
181, 600.000000, 3.00
182, 600.000000, 3.00
183, 600.000000, 3.00
184, 600.000000, 3.00
185, 600.000000, 3.00
186, 600.000000, 3.00
187, 600.000000, 3.00
188, 600.000000, 2.98
189, 600.000000, 3.00
190, 600.000000, 3.00
191, 600.000000, 3.00
192, 600.000000, 3.50
193, 600.000000, 3.50
194, 600.000000, 3.47
195, 600.000000, 3.50
196, 600.000000, 3.50
197, 600.000000, 3.50
198, 600.000000, 3.50
199, 600.000000, 3.50
200, 600.000000, 3.50
201, 600.000000, 3.50
202, 600.000000, 3.50
203, 600.000000, 3.50
204, 600.000000, 3.50
205, 600.000000, 3.50
206, 600.000000, 3.50
207, 600.000000, 3.50
208, 600.000000, 3.50
209, 600.000000, 3.50
210, 600.000000, 3.50
211, 600.000000, 3.50
212, 600.000000, 3.50
213, 600.000000, 3.50
214, 600.000000, 3.50
215, 600.000000, 3.50
216, 600.000000, 3.50
217, 600.000000, 3.50
218, 600.000000, 3.50
219, 600.000000, 3.50
220, 600.000000, 3.50
221, 600.000000, 3.50
222, 600.000000, 3.50
223, 600.000000, 3.50
224, 600.000000, 4.00
225, 600.000000, 4.00
226, 600.000000, 4.00
227, 600.000000, 4.00
228, 600.000000, 4.00
229, 600.000000, 4.00
230, 600.000000, 4.00
231, 600.000000, 4.00
232, 600.000000, 4.00
233, 600.000000, 4.00
234, 600.000000, 4.00
235, 600.000000, 4.00
236, 600.000000, 4.00
237, 600.000000, 4.00
0, 625.000000, 4.00
1, 625.000000, 4.00
2, 625.000000, 4.00
3, 625.000000, 4.00
4, 625.000000, 4.00
5, 625.000000, 4.00
6, 625.000000, 4.00
7, 625.000000, 4.00
8, 625.000000, 4.00
9, 625.000000, 4.00
10, 625.000000, 4.00
11, 625.000000, 4.00
12, 625.000000, 4.00
13, 625.000000, 4.00
14, 625.000000, 4.00
15, 625.000000, 4.00
16, 625.000000, 4.00
17, 625.000000, 4.00
18, 625.000000, 4.00
19, 625.000000, 4.00
20, 625.000000, 4.00
21, 625.000000, 4.00
22, 625.000000, 4.00
23, 625.000000, 4.00
24, 625.000000, 4.00
25, 625.000000, 4.00
26, 625.000000, 4.00
27, 625.000000, 4.00
28, 625.000000, 4.00
29, 625.000000, 4.00
30, 625.000000, 4.00
31, 625.000000, 4.00
32, 625.000000, 4.00
33, 625.000000, 4.00
34, 625.000000, 4.00
35, 625.000000, 4.00
36, 625.000000, 4.00
37, 625.000000, 4.00
38, 625.000000, 4.00
39, 625.000000, 4.00
40, 625.000000, 4.00
41, 625.000000, 4.00
42, 625.000000, 4.00
43, 625.000000, 4.00
44, 625.000000, 4.00
45, 625.000000, 4.00
46, 625.000000, 4.00
47, 625.000000, 4.00
48, 625.000000, 4.00
49, 625.000000, 4.00
50, 625.000000, 4.00
51, 625.000000, 4.00
52, 625.000000, 4.00
53, 625.000000, 4.00
54, 625.000000, 4.00
55, 625.000000, 4.00
56, 625.000000, 4.00
57, 625.000000, 4.00
58, 625.000000, 4.00
59, 625.000000, 4.00
60, 625.000000, 4.00
61, 625.000000, 4.00
62, 625.000000, 4.00
63, 625.000000, 4.00
64, 625.000000, 4.00
65, 625.000000, 4.00
