Data taken at Thu Jul 18 17:03:58 2024
Throughput(Mhz),100.000,150.000,200.000,250.000,300.000,350.000,400.000,450.000,500.000,550.000,600.000,650.000,700.000,750.000,800.000
Phase0_0_75C,35.136,27.723,24.118,22.213,21.105,20.339,20.025,19.905,19.784,20.140,20.376,20.810,21.281,21.900,22.564
Phase1_-16_75C,34.189,27.278,23.723,21.325,20.215,19.436,19.079,19.297,19.454,19.911,20.251,20.728,21.211,21.805,22.388
Phase2_-32_75C,33.982,26.882,23.353,20.994,19.819,19.075,19.006,19.234,19.382,19.840,20.171,20.649,21.110,21.654,22.281
Phase3_-48_75C,33.824,26.858,23.064,20.847,19.541,19.037,18.980,19.196,19.399,19.910,20.336,21.150,21.683,22.430,23.364
Phase4_0_75C,35.055,28.192,24.289,22.480,21.144,20.343,20.155,19.860,19.695,19.657,19.847,19.924,20.058,20.401,20.683
Phase5_0_75C,34.269,27.255,23.420,21.228,19.939,19.188,19.155,19.289,19.347,19.694,19.884,20.085,20.456,20.694,21.002
Phase6_0_75C,27.209,23.138,18.619,15.666,15.171,13.016,12.952,13.605,13.484,11.317,6.947,6.469,13.469,13.508,13.569
Phase7_0_75C,34.968,27.212,23.466,21.257,20.000,19.202,19.171,19.321,19.350,19.711,19.971,20.085,20.573,20.738,21.041
